NAME,lat,lon,STATUS_YR,DESIG_ENG,AREA_KM2,annual_temp_c,annual_precip_mm,elevation_m
"Ontonagon, Michigan",46.47724887638913,-89.1525329754225,1992,Wild and Scenic River,186.663095230085,4.446763225293648,25888.590000000266,424.0
Norbeck Wildlife Preserve Nat,43.814295182839885,-103.50024573205842,1920,Wildlife Preserve,186.542890254548,5.695672524949219,27006.09000000024,1680.0
Badlands,43.82980616287693,-102.31364350000966,1976,Wilderness Area,249.854058868196,8.994497924578257,15439.670000000102,826.0
Theodore Roosevelt,47.17292162880713,-103.43140211739576,1978,National Park,282.13296828959,6.137931643557361,14189.379999999954,768.0
Wind Cave,43.58009689359513,-103.4394781708678,1903,National Park,137.295154153808,7.856689923165243,17826.19999999977,1218.0
Isle Royale,47.98662247391883,-88.88842869181428,1976,Wilderness Area,565.348223290717,2.853466395831488,22933.550000000065,286.0
Keweenaw Great Lakes State Bottomland Preserve,47.345910248213606,-88.25577857252055,1991,Marine Protected Area,501.549979284751,3.5341958844829158,24433.80000000008,404.0
Southwest Michigan Great Lakes State Bottomland Preserve,42.33357389022803,-86.41360555036543,1999,Marine Protected Area,961.103115765788,9.600635873885004,30536.14000000042,174.0
Custer,43.73534711154306,-103.42433739724802,1912,State Park,285.150569553522,6.562721893491103,22316.489999999987,1528.0
Wilcox Lake,43.4299265580756,-74.09960479439519,0,Wild Forest,506.221846106464,6.359516029320852,36114.54000000001,426.0
William C. Whitney,44.007191432513416,-74.67235802806304,0,Wilderness,82.4700020882775,5.141958844829115,39160.60999999976,544.0
Pigeon Lake,43.85405136717142,-74.79475260870643,0,Wilderness,204.00724517495,5.0866819747416825,40490.02000000011,579.0
Pepperbox,43.9432975767426,-75.09915543724851,0,Wilderness,98.5600135035052,5.059471871412183,40291.59999999968,560.0
Saranac Lakes,44.30274574720342,-74.24176828446906,0,Wild Forest,325.194162079363,4.450834584474089,34626.82000000016,576.0
Sargent Ponds,43.922268966089966,-74.51544861542442,0,Wild Forest,175.525814930678,3.962050693279154,38059.650000000496,721.0
Taylor Pond,44.487303345816514,-73.87868496533538,0,Wild Forest,154.568597205992,4.670396538019952,35067.41999999982,533.0
Debsconeags Matrix (Kf Project) Fee,45.81732352440985,-69.07182185544706,2002,Private Conservation Land,169.600440085707,3.598578115340469,35473.44999999957,451.0
Upper St John River Watershed,46.4803891077853,-69.88006142197833,1998,Watershed,644.072565111908,3.5142983308310463,34066.549999999865,361.0
Ohiopyle,39.86040320097474,-79.47531881843749,0,State Park,82.0352406993129,10.247248962289143,38553.759999999966,381.0
Lake Woodruff,29.083267307250853,-81.41085935220364,0,National Wildlife Refuge,87.3435896847222,21.457105007506907,33381.070000000014,0.0
Lower Suwannee National Wildlife Refuge,29.351456777572068,-83.1073132426188,1979,Marine Protected Area,209.287166863534,20.859074450233997,35845.86000000016,2.0
Sam D. Hamilton Noxubee,33.27011482867613,-88.83724441382873,0,National Wildlife Refuge,195.587227942939,17.636765874768198,38273.52000000032,76.0
Mississippi Sandhill Crane National Wildlife Refuge,30.45534688685549,-88.73530560232909,1975,Marine Protected Area,81.585449800865,19.6452883511437,43741.19000000045,10.0
Panther Swamp,32.83611417677429,-90.56992645792047,0,National Wildlife Refuge,134.182627611254,18.336174158791785,37677.8599999999,38.0
St. Catherine Creek,31.400410575791707,-91.46108794958644,1990,National Wildlife Refuge,100.802418222875,19.33199682063061,37095.00000000018,22.0
Pascagoula W,30.742477545600828,-88.68151172156472,0,Dog Hunting Area,143.935420416263,19.400070652653948,42497.92000000043,19.0
Donner and Blitzen Segment G Mud Creek,42.66270095683648,-118.69543476683764,1988,Designated - Wild,108.928663018872,5.300238452706886,15270.229999999943,2069.0
Owyhee River,42.86820570764547,-117.44275810034136,1984,Designated - Wild,157.49538200862,9.30990020312638,9837.989999999874,1334.0
Cascade-Siskiyou,42.13368697004962,-122.45776810341074,0,National Monument,690.13640878059,6.751867879537211,36745.06000000002,1503.0
Frank Church-River Of No Return,45.0659953095708,-114.96447704259418,1980,Wilderness,9550.15256391857,6.212823456681093,23102.49999999997,1438.0
Deschutes River Segment E,45.19888706510637,-121.00757727922606,0,Designated - Recreational,140.363457980997,10.285516205952488,19337.299999999886,580.0
Fifteenmile Creek,42.18281600189536,-118.08789739930296,1992,Wilderness Study Area,203.89151735029,6.624013070740991,13135.259999999907,1897.0
Gerry Mountain,43.903015343707885,-120.1480940524942,1992,Wilderness Study Area,90.1567051260418,6.623924754923586,15896.71000000002,1425.0
Hawk Mountain,42.04038645247834,-119.0835300374058,0,Wilderness Study Area,282.23018221779,6.555188554270069,12742.54000000009,1825.0
Heath Lake,42.92264105638278,-118.29027549200092,1992,Wilderness Study Area,85.9137773115155,9.065371368011968,13543.810000000192,1464.0
Honeycomb Buttes,42.2479617873459,-108.66272989060045,1991,Wilderness Study Area,170.363977995395,3.4509847213635885,9400.399999999938,2227.0
Honeycombs,43.92158449236924,-107.6025477220267,1991,Wilderness Study Area,82.3127046623188,6.884739026759672,8564.000000000042,1447.0
Pueblo Mountains,42.097922575365054,-118.70346947022446,0,Wilderness Study Area,299.822432364021,2.065212399540767,11801.900000000069,2489.0
Saddle Butte,43.0073537545254,-117.8520737701779,1992,Wilderness Study Area,347.319107679664,10.200379758014678,8798.669999999875,1193.0
Sand Dunes,42.031514268544576,-109.20413414667674,1991,Wilderness Study Area,114.817786255887,3.904689569901997,9241.23000000002,2204.0
Stonehouse,42.9696394433548,-118.36955909444596,1992,Wilderness Study Area,92.1655232298694,6.636995495893305,15040.409999999943,1800.0
Sutton Mountain,44.67260532613879,-120.19886735296986,1992,Wilderness Study Area,116.81638102972,7.677135034884755,17360.32000000006,1135.0
Terry Badlands,46.78536128084789,-105.5094316331486,1992,Wilderness Study Area,172.968236694088,7.511207277223418,11614.149999999869,794.0
Twelvemile Creek,42.307201533794384,-118.05796506112758,1992,Wilderness Study Area,113.829938831957,7.210341782213174,13088.369999999826,1808.0
Charles M. Russell,47.65413751903058,-107.67821690905588,0,National Wildlife Refuge,1595.95692006339,7.7867349642321,12158.290000000006,756.0
Sheldon,41.81691002219477,-119.22001607753856,1931,National Wildlife Refuge,2332.93040087813,6.75073743707498,12742.54000000009,1837.0
Mount St. Helens,46.20534838531784,-122.18671705750722,1971,Geothermal Area,100.995125338226,0.4952132826989328,70990.25999999988,1810.0
Red Rim-Grizzly,41.50855702411108,-107.45537276435046,0,Wildlife Habitat Management Area,259.961356232695,4.6423827607524375,11764.629999999885,2222.0
Spence & Moriarity,43.56080835557623,-109.44882619153448,0,Wildlife Habitat Management Area,142.314608192962,2.311277929877237,16864.51,2158.0
Montana,45.95317384975127,-109.89720893343468,0,State Trust Lands,203.5918596522,5.478715888015546,18428.0099999999,1331.0
"Middle Fork Clearwater, Idaho",46.21719935961509,-115.27335276165806,1968,Wild and Scenic River,168.205865708524,3.047867173010684,35203.50000000003,1711.0
"Flathead, Montana",48.05291110356549,-113.52149369737285,1976,Wild and Scenic River,170.991591712116,2.377876887750596,31539.370000000075,1629.0
"Salmon, Idaho",45.45984435085072,-115.2741878986071,1980,Wild and Scenic River,103.883487214884,1.4665018104742569,25568.369999999995,2062.0
Glacier,48.68329878402456,-113.800235443042,1910,National Park,4078.593466691,1.0155170891106653,26653.320000000072,1830.0
"John D. Rockefeller, Jr.,",44.08869782170465,-110.72804248236424,1972,Memorial Parkway,95.5970457388719,2.6736907180076,31253.23000000013,2145.0
Olympic National Park,47.802126907493054,-123.66500598063033,1909,Marine Protected Area,3699.5787609762,2.48615207983749,79962.32000000034,1474.0
Wick/Beumee,41.62666539524662,-106.25658306522946,0,Wildlife Habitat Management Area,92.3197260156916,3.635847390267624,18080.51000000025,2361.0
Seattle Public Utilities Watersheds,47.38174875005907,-121.7032809980969,0,Watersheds,356.952062330318,7.56544202066586,54466.34999999966,476.0
Morning Star,47.9871466903058,-121.5838882356286,0,Natural Resources Conservation Area,136.379289990934,5.871094232977101,83455.25000000003,744.0
Snoqualmie Bog,47.65527917404518,-121.74072338124556,2004,Natural Area Preserve,357.25680189474,7.800883158173609,71213.11999999966,401.0
"Klamath, California",41.57649598184127,-123.27280223968528,1981,Wild and Scenic River,211.23204828614,6.322317407047602,34944.38000000001,1611.0
Sinlahekin,48.57650004654516,-119.677181832892,0,Wildlife Area Complex,81.0373245143632,6.079625540934378,15835.149999999874,812.0
Sonny Bono Salton Sea,33.19756885011552,-115.72694783266437,1930,National Wildlife Refuge,200.114496204272,23.995796167093467,2248.889999999996,-72.0
"Kern, California",36.12579246305582,-118.2735323350485,1987,Wild and Scenic River,96.3275258967868,4.999108010244626,25659.65000000023,2630.0
"Smith River, California",41.79683557892325,-123.84303619590791,1990,Wild and Scenic River,225.965579708486,9.574414907709972,57197.970000000176,882.0
"Trinity, California",40.57569696783416,-123.29483148917215,1981,Wild and Scenic River,100.75868149608,10.579713856751754,33590.38000000017,996.0
Caribou,40.488917942822575,-121.214198320979,1964,Wilderness,84.3324979247788,4.76493862050695,32231.90999999993,2179.0
Carson-Iceberg,38.459611256942,-119.74753409632297,1984,Wilderness,643.732795772501,2.405519738585185,24830.66000000009,2627.0
Chumash,34.801651883619904,-119.2173232244652,1992,Wilderness,152.943052156591,11.414536783537898,12411.990000000042,1863.0
Desolation,38.92094722551017,-120.17223312077692,1969,Wilderness,259.178982209876,4.092263534399022,32654.5899999999,2458.0
Emigrant,38.18310389448997,-119.76201582164776,1975,Wilderness,456.413121956867,2.2449792457829267,31870.149999999965,2707.0
Hoover,38.14203492300817,-119.41286869317828,1964,Wilderness,518.423131467464,4.161467808884563,33488.16999999997,2485.0
Ishi,40.11561986955889,-121.77015641213912,1984,Wilderness,171.923110778443,13.378777709087736,36282.24000000007,793.0
Kaiser,37.28603426236605,-119.20093862825358,1976,Wilderness,88.9746094407846,1.8873973328623088,32800.7499999999,2820.0
Sespe,34.585665448232604,-119.02062550675966,1992,Wilderness,888.480875686379,13.569760664134936,11831.93000000013,1260.0
Siskiyou,41.68949248821636,-123.68630929800224,1984,Wilderness,728.026144045429,5.279157467102357,44678.30000000005,1645.0
Ventana,36.20497389764431,-121.55092049813616,1969,Wilderness,955.837050482941,12.378362624746057,12825.990000000114,786.0
Kings Canyon,36.89162276483176,-118.59814957748326,1940,National Park,1858.37885762883,1.67374370749801,25962.65000000005,3279.0
Whiskeytown-Shasta-Trinity,40.61351949103216,-122.6022413528404,0,National Recreation Area,170.79085339115,12.821019164532306,23698.30000000017,806.0
Matilija,34.555253475129135,-119.40466513339732,1992,Wilderness,119.980691092828,14.520144837940432,12715.869999999952,1112.0
Mokelumne,38.582965431513685,-119.9928039643735,1964,Wilderness,422.470621378031,7.14097853925639,38880.49000000008,1944.0
Monarch,36.84407485766657,-118.79580502363204,1984,Wilderness,178.962295307069,3.832544378698232,28710.969999999787,2564.0
Pleasant View Ridge,34.383188813558675,-117.90255021351923,2009,Wilderness,108.613495265109,8.783785215932182,11288.730000000029,2309.0
Knoxville,38.7656736459877,-122.28630032714888,1992,Wildlife Area,83.9336017500524,15.59820718890761,20869.4000000001,453.0
Santa Catalina Island,33.3812064409988,-118.43567167156012,0,Private Conservation,169.868912766521,15.390841649739574,9372.450000000015,236.0
Wind Wolves,34.953527594394586,-119.13437015418262,0,Preserve,377.046465671678,14.158350260531604,8491.140000000025,829.0
Lower Klamath,41.95449595551421,-121.7119058352288,1908,National Wildlife Refuge,179.363040524863,8.863984809679422,16556.64000000013,1243.0
Clear Lake,41.868330355462696,-121.14782540193596,1911,National Wildlife Refuge,89.433602866852,8.306031970325884,15494.240000000009,1364.0
Santa Rosa,33.54224482885849,-116.326201792269,1983,Wildlife Area,360.405891149248,15.446100856663463,7928.620000000025,1400.0
Angeline,37.20160788377412,-91.47742711859064,0,Conservation Area,157.803695143058,13.26767641084517,32113.46000000015,324.0
Current River,37.156413378983686,-91.05677152712654,0,Conservation Area,120.329233932458,13.6492184050164,32394.53000000004,248.0
Rocky Creek,37.11327675885015,-91.27492212191906,0,Conservation Area,152.370183701898,13.530089198975594,33040.14999999982,284.0
Sunklands,37.30550516681692,-91.52642315587632,1979,Conservation Area,131.14784067851,13.179510730371812,32130.25000000014,328.0
Truman Reservoir Management Lands,38.20513611530176,-93.64506545830184,0,Reservoir,232.08546072847,13.388262827872442,31247.650000000063,266.0
06-74-0174,42.59715055648144,-82.65968308550528,2007,Conservation Easement,103.076455255009,9.262668904000662,28881.909999999767,173.0
Gwinn State Forest Area,46.27582052225602,-87.48853969705762,0,State Forest,1121.57315792612,4.658977302834934,23704.560000000245,367.0
Prairie Ridge - Jasper County,38.89428132144877,-88.18855260702698,0,Conservation Area,111.589841989134,12.736553916806546,32151.09000000032,165.0
Beltrami,48.56374681420131,-95.13461448635198,0,Wildlife Management Area,351.028955854467,3.456954870617347,21247.910000000007,398.0
Salt Plains,36.75241504916151,-98.23308717233414,0,National Wildlife Refuge,85.8854626650329,15.277744414024514,22494.420000000115,344.0
Crex Meadows Wildlife Area 3,45.85522929119498,-92.60936583506243,0,Wildlife Area,114.673155037896,6.10068886337544,24432.840000000244,287.0
Dave Donaldson Black River,36.303687672594855,-90.73019438209109,0,Wildlife Management Area,101.797152644841,15.344343371897974,35295.52000000014,94.0
Red Mountain,38.89434851743169,-115.33044961252207,2006,Wilderness,83.044574978404,6.286646648414713,11553.950000000012,2332.0
Shellback,39.24681018455464,-115.35513731220888,2006,Wilderness,146.295988305297,5.944802614148185,11557.169999999953,2344.0
South Fork San Jacinto,33.66696045441248,-116.77363053638236,2009,Wilderness,81.5775774755627,13.629983219994765,11528.240000000087,1444.0
White Pine Range,39.08168416290274,-115.48459318458994,2006,Wilderness,162.0415746437,7.623756954870674,9590.820000000069,2122.0
Howard County,34.22838893042764,-94.14491578570856,0,Wildlife Management Area,111.166809620705,16.42448997615474,38769.50000000013,246.0
Gaylord Nelson,46.97684186946567,-90.59208506346458,2004,Wilderness Area,133.53244097818,3.4390532544378667,25894.369999999843,181.0
Lake Greeson,34.17812366254249,-93.78703076614909,0,Wildlife Management Area,127.984744745307,16.713203214695785,38449.10000000027,205.0
Andreafsky,62.746401621949445,-162.33946463593088,1980,Wilderness Area,6393.74391770883,-3.2540139538991557,20029.630000000157,235.0
Bering Sea,60.43267916905949,-172.73010286777148,1970,Wilderness Area,329.93887506197,-2.8206394065177056,17833.459999999846,263.0
Lonetree,47.68324149388539,-100.15331827605576,0,State Wildlife Management Area,130.500944613922,4.876313697783277,16823.519999999862,490.0
Craters of the Moon National Wilderness Area Area,43.392673420226025,-113.51138199135904,1970,Wilderness Area,174.040048201831,5.537216285436722,9543.580000000162,1764.0
Mead,44.6872148605528,-89.8587506015134,0,Wildlife Area,119.317144160404,6.488474785834168,25298.72999999989,348.0
Mille Lacs,46.00092759358382,-93.532949274938,0,State Wildlife Management Area,156.850331153971,5.597182725426115,24633.36000000012,391.0
Glastenbury,42.9435219841221,-73.0971165796519,2006,Wilderness,90.3663529342229,5.164558862492263,40814.47000000034,748.0
Goshute Canyon,40.05233661319469,-114.85136889317212,0,Wilderness Area,172.464590649962,2.5606464717830955,10214.15000000004,2696.0
Grand Gulch Instant Study Area Complex,37.39833077280303,-110.04977224383374,1980,No recommendation,426.049690866754,10.787503311843192,8421.799999999985,1815.0
Hawaii Volcanoes,19.39310435302909,-155.39757769496546,1978,Wilderness Area,537.353200331091,16.63982160204897,137274.17000000042,1319.0
High Schells,39.33988318686782,-114.59920087060182,2006,Wilderness,491.558626515073,-1.434275368718542,12534.219999999912,3435.0
Highland Ridge,38.77444439003053,-114.2416782872238,0,Wilderness Area,277.277351298411,6.142471076569844,13802.940000000022,2344.0
John Krebs,36.41288522463187,-118.669761434169,2009,Wilderness Area,161.780972131293,5.91112779298773,30089.33999999986,2497.0
Karta River,55.56441521486003,-132.72297592108345,1990,Wilderness,161.567376702613,6.128879272277667,67337.7700000003,93.0
Kootznoowoo,57.64203626855497,-134.34596199913864,1980,Wilderness,4052.82423079514,4.366545968382932,75182.3600000006,113.0
Mission Mountains Tribal,47.40153788085056,-113.91529326170422,0,Wilderness,372.308876120323,0.3295063145809419,29283.959999999923,2104.0
Red Rock,41.46293830693322,-93.2826185917598,0,Wildlife Management Area,126.046250701595,10.075730813388668,28265.859999999942,225.0
Seney National Wildlif,46.28254706898478,-86.19846488689028,1970,National Wildlife Refuge,108.28238568195,5.16961935882714,24285.580000000195,226.0
South Egan Range,38.69730703244012,-114.95913542601902,0,Wilderness Area,272.78173084188,4.742850834584464,10749.329999999873,2546.0
Saint Francis Sunken Lands,35.70973155593299,-90.43089139382658,0,State Wildlife Management Area,110.856933044238,15.806932791663025,35245.600000000384,87.0
Stephen Mather,48.69001411249369,-121.1449369572578,1988,Wilderness Area,2593.67862533302,5.30611145456152,79672.3099999996,860.0
Tebenkof Bay,56.4568408400946,-134.10524134041526,1980,Wilderness,271.232543897838,6.69842797845096,68149.07999999919,0.0
Tracy Arm-Fords Terror,57.717745941687824,-133.06562997789177,1980,Wilderness,2625.96331371634,-1.7788748564867978,87374.81999999983,895.0
Unimak Island,54.730637135811456,-164.1247592470954,1980,Wilderness Area,3730.07566868848,1.2959374724013129,39820.89999999995,319.0
West Chichagof-Yakobi,57.7220358270788,-136.09979228430532,1980,Wilderness,1101.29814747857,4.145155877417629,74654.22,238.0
Wild Sky,47.856596790802215,-121.39627511328422,2008,Wilderness,433.394345531857,0.0725072860549325,71916.25999999986,1746.0
Sylamore,36.06746059344231,-92.26386250232326,0,Wildlife Management Area,513.175120067756,14.819862227324917,32748.139999999818,268.0
White River,45.24798812783391,-121.31828739151592,0,Wildlife Area,119.495627299524,9.212152256469087,25896.26999999993,610.0
Winona,34.851333446431994,-92.94233049300848,0,Wildlife Management Area,568.963854303641,15.480049456857696,34705.53000000038,338.0
Arkansas Valley,38.42074633570011,-104.79598036676394,2005,Easement,94.5027725431434,9.110041508434124,12290.460000000025,1710.0
Huron Mountains Fee,46.86410189915899,-87.8907623937951,0,Private Conservation Land,81.473527827455,4.595071977391148,25373.630000000143,340.0
Two Hearted River Fee,46.55526880437996,-85.67026172917662,1989,Private Conservation Land,96.4744844728769,4.700847831846671,25536.02000000006,249.0
Minnewaska,41.71554282256111,-74.29288290214494,0,State Park,84.0678306809061,7.020206659012641,41487.30000000033,526.0
Raymond Mountain,42.2758260092666,-110.98003487394024,1991,Wilderness Study Area,137.980109378041,2.768930495451747,16199.270000000066,2201.0
Bass River,39.68723218762856,-74.42769732823447,0,State Forest,129.416173097919,12.509476287202949,35740.47999999994,37.0
Sand Butte,43.103562161242735,-113.8885348657235,1985,Wilderness Study Area,86.5986179783397,8.372286496511526,10089.60000000001,1400.0
Pemigewasset,44.13433395802544,-71.53000895906743,1984,Wilderness,185.382328360435,3.1565662810209387,41673.67000000038,887.0
Presidential Range-Dry River,44.17755108329249,-71.32207198639871,1975,Wilderness,111.712620571172,2.4718714121699223,41673.67000000038,914.0
Sandwich Range,43.93092754821766,-71.4308153180231,1984,Wilderness,142.861149930879,3.2803673938002333,41673.67000000038,814.0
Wild River,44.28892153748933,-71.11399923364644,2006,Wilderness,97.2558864031307,4.173514086372867,34824.43000000021,567.0
Wharton,39.72066953642922,-74.66445091471091,0,State Forest,440.046738500745,12.6496953104301,34910.42999999983,20.0
Brendan T. Byrne,39.91097166256358,-74.50439370151567,0,State Forest,148.906253156855,12.34672789896672,34737.02999999968,47.0
Shenandoah,38.48942012931977,-78.48443423099121,1976,Wilderness Area,333.20227721235,9.546268656716403,27046.43000000011,765.0
Chazy Highlands,44.68617851011555,-73.97385862732754,0,Wild Forest,196.662861691247,5.242091318555156,37673.440000000286,484.0
East Lynn Lake,38.08849957620972,-82.34659801286914,0,Wildlife Management Area,100.326485253836,12.560293208513649,40456.50000000045,320.0
Peaslee,39.36537794083308,-74.88920431207097,0,Wildlife Management Area,116.590568181344,12.81663869999116,32883.740000000034,31.0
Sleepy Creek,39.5119322262607,-78.15856495473794,0,Wildlife Management Area,89.9695027483506,10.821725691071322,30715.239999999976,352.0
Belleplain,39.26144888901302,-74.8546373661347,0,State Forest,84.9056021530339,12.950852247637568,32738.00999999993,14.0
Hunter-West Kill Mountain,42.1580816040044,-74.30315069129921,0,Wilderness,98.907537268063,5.710809856045238,36386.69000000034,786.0
Crescent Lake,41.73226312593057,-102.3488957810733,0,National Wildlife Refuge,185.812214660096,9.11111012982421,15666.950000000115,1166.0
Lower Rio Grande Valley National Wildlife Refuge,26.245448664728563,-97.87637347804647,1979,Marine Protected Area,397.051078077339,23.51627660513995,16311.900000000074,19.0
Mcfaddin,29.67289666962836,-94.1818735797335,0,National Wildlife Refuge,266.499830205408,20.718926079660907,40418.53000000015,0.0
Quivira,38.16176179949722,-98.50335140365256,1955,National Wildlife Refuge,89.690857045023,13.37085578027019,21432.16000000012,534.0
Anahuac National Wildlife Refuge,29.60307243122571,-94.47378066510092,1963,Marine Protected Area,156.148567910252,20.735220347964265,38225.75999999996,1.0
Adobe Town,41.227296602839225,-108.26964544265772,1991,Wilderness Study Area,352.98834622731,5.183325973681877,9556.910000000176,2056.0
Mccullough Peaks,44.631231045531685,-108.82244132611768,1991,Wilderness Study Area,102.072214077626,4.97689658217786,11402.43000000005,1651.0
Sand Mountain,43.98046248064451,-111.90387250464524,1992,Wilderness Study Area,88.1305773253134,6.176534487326668,11946.399999999989,1531.0
Bald Mountain,39.08396326182872,-115.30139251762846,2006,Wilderness,90.5428859389914,5.676455003091036,11557.169999999953,2457.0
Snow Peak,47.0393125084349,-115.561163194713,0,Wildlife Management Area,131.772786827911,4.316382584120815,38213.19999999989,1459.0
Tex Creek,43.43298080594494,-111.67998432935562,0,Wildlife Management Area,137.841409979307,5.334116400247277,15685.30000000016,1759.0
Boise River,43.5687271896916,-116.00681769020632,0,Wildlife Management Area,139.704246817742,9.467950189878984,15476.189999999957,1135.0
Cecil D. Andrus,44.76161269579375,-116.89930679121744,0,Wildlife Management Area,94.8330164677139,8.613238541022712,19205.709999999875,926.0
Lake Okeechobee Sanctuaries,27.01131260652744,-80.96250165942313,0,Audubon Society Sanctuary or Preserve,106.43044821119,23.25221231122499,31197.810000000107,4.0
"T. Mabry Carlton, Jr. Memorial",27.15190541325004,-82.28258411201351,0,Reserve,99.4606904563111,22.600494568577307,32038.060000000216,9.0
Klamath Marsh,42.936738825841175,-121.6641466413288,1958,National Wildlife Refuge,177.049207738598,6.720966175041931,19248.339999999946,1376.0
Dale Bumpers White River,34.29224845012501,-91.15968622588048,0,National Wildlife Refuge,635.751500992756,17.258297271041243,38229.59999999992,54.0
Upper Klamath,42.53350995016941,-122.0263207443779,0,National Wildlife Refuge,103.503696473538,8.195345756424931,18751.829999999896,1260.0
Duette,27.52300977154762,-82.15959954806024,0,Preserve,82.0249377282033,22.103956548617894,35850.43000000009,31.0
Methow,48.43920940172215,-120.13906762732644,2013,Wildlife Area Complex,122.739460384454,6.648017309900219,19854.23999999995,702.0
Malheur National Wildlife Refu,43.235824094595806,-119.12351738323498,1975,National Wildlife Refuge,115.144421730565,8.95545350172209,10470.00000000003,1244.0
Gray Ranch Megasite,31.51471867967917,-108.78390815985745,1994,Easement,938.849286527547,13.189287291353816,12628.129999999894,1997.0
State Trust Land,32.73646341813828,-111.30031216715436,0,State Trust Lands,361.527685972609,21.37535988695571,9503.320000000022,608.0
Roaring River,45.16343678122203,-122.0050261036259,2009,Wilderness,147.903330965639,6.574503223527344,61484.0000000004,989.0
Russell Fjord,59.759978760133926,-139.22095514470453,1980,Wilderness,1411.09524098353,-3.675739644970428,91587.44999999968,1011.0
Mount Grafton,38.714866824515546,-114.74770535711586,0,Wilderness Area,318.591935386953,2.967128852777523,11873.399999999932,2791.0
Dark Canyon Instant Study Area Complex,37.91064300141843,-110.07338863841476,1980,No recommendation,274.652037453631,9.733162589419743,12339.41000000001,1977.0
Ferris Mountains,42.28009813264799,-107.29483007376982,1991,Wilderness Study Area,88.4872919222148,1.4963790514881248,10037.55000000026,2590.0
San Rafael Reef,38.79842530639064,-110.541066262238,2019,Wilderness Area,272.652609628489,10.350869910801086,6892.100000000003,1830.0
Phillip P. Schneider,44.32445121219996,-119.48800259568686,0,Wildlife Area,157.336926365655,7.988863375430586,18513.640000000087,1107.0
Clinch Mountain,36.936680368956026,-81.78804147115726,1964,Wildlife Management Area,100.579498125027,8.221805175306892,34275.999999999774,1189.0
Craig Mountain,46.05042815721434,-116.81132058790024,0,Wildlife Management Area,338.758990814388,4.476658129471007,22748.67000000013,1540.0
Goshen and Little North Mountain,37.99575990809741,-79.41812391324108,1959,Wildlife Management Area,134.821354658475,11.17971385675176,32109.809999999878,511.0
Sand Creek,44.11849855247906,-111.66480497911463,0,Wildlife Management Area,129.896593898633,4.824666607789453,16031.669999999993,1632.0
Sheldon National Wildlife Refuge,41.94940437699156,-119.02276759420003,1974,National Wildlife Refuge,264.656783736157,7.4762253819658895,11070.730000000192,1701.0
Southern Glades Wildlife and Environmental Area,25.331405742980827,-80.51559544582187,1997,Marine Protected Area,123.138944782105,24.29512496688151,29057.87000000003,0.0
Thunder Bay State Bottomland Preserve,45.02794007472443,-83.19523071460895,1981,Marine Protected Area,1160.39182762891,6.765389031175503,24709.780000000083,174.0
Apostle Islands National Lakeshore,46.96227407385293,-90.66052040180764,1970,Marine Protected Area,278.213428299333,4.855232712178736,26590.51000000011,240.0
Endicott River,58.77240295477727,-135.52424184664434,1980,Wilderness,398.195509978837,0.3147399099178666,95895.76999999996,556.0
Ancient Bristlecone Pine Forest Protection Area (National),37.450363442866106,-118.16698570831532,2009,Forest,128.949100253322,3.217301068621385,16838.41999999996,2962.0
Atlanta State Forest Area,45.16910607170552,-84.05122150915892,0,State Forest,1056.86953962879,6.222343901792782,24283.290000000103,265.0
Roscommon State Forest Area,44.33830250390385,-84.53363493966879,0,State Forest,848.456043282718,6.608036739380006,24875.790000000143,359.0
Adirondack Mountains,44.43925898159902,-74.45458106613407,1978,Conservation Easement,209.268461559832,4.500715358120619,34444.1700000001,568.0
"Allegheny, Pennsylvania",41.4870534770447,-79.55394289390479,1992,Wild and Scenic River,142.072569797914,7.9340899055020415,37286.5999999998,487.0
Anadromous Spawning Area,44.72622644171248,-114.9001955531306,1980,Anadromous Spawning Area,913.871925598175,4.631511083635073,21101.89999999996,1688.0
Andrew Simons,60.07594683482756,-150.54146205877987,1980,Wilderness Area,4395.14983194284,-1.7437781506667909,41755.31000000009,719.0
Appendicitis Hill,43.71193467969978,-113.46208741721831,0,Wilderness Study Area,103.534481637054,1.0708381171067738,14448.109999999946,2431.0
Avawatz Mountains,35.53841990612184,-116.29441537068976,2019,Wilderness Area,385.213426907631,16.212567340810708,4482.019999999995,1242.0
Balcones Canyonlands,30.58256496538047,-98.0457580635468,0,National Wildlife Refuge,108.762482097304,19.24585357237488,24010.959999999955,340.0
Beaver Dam Wash,37.077175972279925,-113.950798291536,2009,National Conservation Area,83.6055820843305,15.84592422502874,7632.949999999996,1045.0
Big Bend Proposed or Recom,29.272505189960352,-103.23005599013416,2003,Recommended Wilderness,2333.82935207146,17.51004150843417,7418.540000000002,1516.0
Big Hole River,45.58010216191471,-113.35308031901803,1979,Easement,105.15100891798,1.7004680738320257,15255.459999999815,2065.0
Big Sandy,38.90061970790414,-103.411741595188,2009,Easement,278.70050587513,10.461176366687283,12425.960000000015,1505.0
Big Snowies,46.78105811363493,-109.38836497442996,1977,Wilderness Study Area,358.936650185419,1.874724013070744,23516.459999999825,2083.0
Birch Creek,65.3482898887936,-144.94359587104674,0,Designated - Wild,279.090722180291,-7.084191468692057,12709.58999999991,854.0
Black Rock Desert / High Rock Canyon,41.15812260946437,-119.17036450741652,2000,National Conservation Area,3300.83294875776,9.558456239512504,7566.040000000061,1472.0
